domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance
lawyersquick.com,lawyersquick,.com,1,12,0,0,1,lawyers,0,3.591048949713222,0.22501200611566305,
chicagolawyers.io,chicagolawyers,.io,0,14,0,0,1,lawyers,0,7.883436977536862,0.6562490005529533,
fastlawyerssite2.com,fastlawyerssite2,.com,1,16,0,1,1,lawyers,0,1.402817493036923,0.3363633763313402,
lawyersexperts.com,lawyersexperts,.com,1,14,0,0,1,lawyers,0,6.671857128899839,0.06870089386352789,
miami-lawyers.com,miami-lawyers,.com,1,13,1,0,2,lawyers,0,3.340564606657579,0.44735156957366934,
lawyersnyc.com,lawyersnyc,.com,1,10,0,0,1,lawyers,0,1.8424474237042487,0.10271599282192581,
smartlawyers.com,smartlawyers,.com,1,12,0,0,1,lawyers,0,4.3809346172443835,0.2935965449519089,
freelawyersportal.com,freelawyersportal,.com,1,17,0,0,1,lawyers,0,3.741309999503379,0.6161961311134105,
trustedlawyerspro.co,trustedlawyerspro,.co,0,17,0,0,1,lawyers,0,2.3160655761384015,0.19327722224656652,
bostonlawyers.com,bostonlawyers,.com,1,13,0,0,1,lawyers,0,3.4621204597544994,0.30177961932838665,
onlinelawyerstoday.com,onlinelawyerstoday,.com,1,18,0,0,1,lawyers,0,2.634812025514284,0.18286819672751425,
lawyersmodern.com,lawyersmodern,.com,1,13,0,0,1,lawyers,0,3.554130353935108,0.27951894612262346,
expertlawyersteam.com,expertlawyersteam,.com,1,17,0,0,1,lawyers,0,4.939570601816525,0.016756405687144676,
smartlawyerssolutions.com,smartlawyerssolutions,.com,1,21,0,0,1,lawyers,0,8.598691922769316,0.24020466412499103,
bestlawyerslive.com,bestlawyerslive,.com,1,15,0,0,1,lawyers,0,1.5798196590835472,0.21134808795925145,
smartlawyerspro.ai,smartlawyerspro,.ai,0,15,0,0,1,lawyers,0,11.939115479706329,0.15239251560303285,
securelawyersportal24.com,securelawyersportal24,.com,1,21,0,1,1,lawyers,0,1.0291645126236155,0.5974824254331987,
fastlawyershelp.net,fastlawyershelp,.net,0,15,0,0,1,lawyers,0,3.031110163402871,0.41127538050245305,
lawyersmy.com,lawyersmy,.com,1,9,0,0,1,lawyers,0,4.725580090521395,0.48473415397723246,
lawyersbot2.io,lawyersbot2,.io,0,11,0,1,1,lawyers,0,3.9298258842633578,0.24048133350780423,
lawyersportal.org,lawyersportal,.org,0,13,0,0,1,lawyers,0,2.2850325929274202,0.3000720823351099,
bestlawyersai.com,bestlawyersai,.com,1,13,0,0,1,lawyers,0,2.9303640070062476,0.02266080658351568,
primelawyersteam360.com,primelawyersteam360,.com,1,19,0,1,1,lawyers,0,2.4699537831874845,0.3239375343490005,
trustedlawyersbot.ai,trustedlawyersbot,.ai,0,17,0,0,1,lawyers,0,2.331195312834942,0.7186791357443391,
primelawyersapp.com,primelawyersapp,.com,1,15,0,0,1,lawyers,0,5.527641641034794,0.46126929033273306,
prolawyersexperts.com,prolawyersexperts,.com,1,17,0,0,1,lawyers,0,4.113232811975127,0.17143269414201034,
lawyersworld101.com,lawyersworld101,.com,1,15,0,1,1,lawyers,0,2.1907725470735713,0.11478297060410296,
onlinelawyersgroup.com,onlinelawyersgroup,.com,1,18,0,0,1,lawyers,0,5.695975798603384,0.06084466935702142,
online-lawyers24.com,online-lawyers24,.com,1,16,1,1,2,lawyers,0,3.9923487327057683,0.5135923359455007,
locallawyersportal.net,locallawyersportal,.net,0,18,0,0,1,lawyers,0,5.407123610318185,0.3527503689876327,
simplelawyerssite.com,simplelawyerssite,.com,1,17,0,0,1,lawyers,0,4.844176709743448,0.7668422639805998,
expertlawyerssite.com,expertlawyerssite,.com,1,17,0,0,1,lawyers,0,2.0190013206607493,0.30221392197099317,
lawyersdirect.net,lawyersdirect,.net,0,13,0,0,1,lawyers,0,2.3723745559077436,0.21333665245204822,
prolawyers.com,prolawyers,.com,1,10,0,0,1,lawyers,0,5.198531402351848,0.0,
seattlelawyers.com,seattlelawyers,.com,1,14,0,0,1,lawyers,0,4.788523699688524,0.45920159187940796,
trustedlawyershub.com,trustedlawyershub,.com,1,17,0,0,1,lawyers,0,3.2787394798936114,0.2641204552373201,
primelawyerssite.com,primelawyerssite,.com,1,16,0,0,1,lawyers,0,3.5622644709273175,0.3860442410497069,
lawyersassist.org,lawyersassist,.org,0,13,0,0,1,lawyers,0,7.146329994691315,0.3407888207822969,
expert-lawyers-site2.com,expert-lawyers-site2,.com,1,20,1,1,3,lawyers,0,2.3281109011801044,0.46205640609831705,
lawyersprime.com,lawyersprime,.com,1,12,0,0,1,lawyers,0,4.610140937661217,0.32361426641054275,
lawyerssite.com,lawyerssite,.com,1,11,0,0,1,lawyers,0,2.940808102975123,0.0841373322577966,
trustedlawyersportal360.com,trustedlawyersportal360,.com,1,23,0,1,1,lawyers,0,2.913605384548899,0.4550942492484025,
prolawyersapp2.com,prolawyersapp2,.com,1,14,0,1,1,lawyers,0,6.419024192375085,0.3248045909749333,
mylawyersguide.com,mylawyersguide,.com,1,14,0,0,1,lawyers,0,5.448006758496657,0.4602785837405814,
onlinelawyers.com,onlinelawyers,.com,1,13,0,0,1,lawyers,0,5.409224741647133,0.4813085358839684,
lawyers-expert.com,lawyers-expert,.com,1,14,1,0,2,lawyers,0,7.266591116729897,0.18392968639733548,
onlinelawyerspro.com,onlinelawyerspro,.com,1,16,0,0,1,lawyers,0,3.362222807099876,0.456738433426829,
lawyerspro.com,lawyerspro,.com,1,10,0,0,1,lawyers,0,4.9986695287611695,0.03986277305703164,
expertlawyersmarket.com,expertlawyersmarket,.com,1,19,0,0,1,lawyers,0,2.7561642429055753,0.37576831924685344,
lawyersnow.com,lawyersnow,.com,1,10,0,0,1,lawyers,0,4.032956829393255,0.2523580480436603,
global-lawyers-world.com,global-lawyers-world,.com,1,20,1,0,3,lawyers,0,3.0707264656850715,0.6079533613088451,
lawyerselite2.com,lawyerselite2,.com,1,13,0,1,1,lawyers,0,3.5190729167445456,0.3808449366061368,
lawyers-guide.com,lawyers-guide,.com,1,13,1,0,2,lawyers,0,4.745013206303597,0.2103340187920994,
prolawyerssolutions.io,prolawyerssolutions,.io,0,19,0,0,1,lawyers,0,2.0320956288685057,0.5759903172328104,
lawyers-bot.com,lawyers-bot,.com,1,11,1,0,2,lawyers,0,11.651470152658899,0.31487557898939783,
lawyersinstant2.com,lawyersinstant2,.com,1,15,0,1,1,lawyers,0,1.8155520315738873,0.6919295967023358,
austin-lawyers.com,austin-lawyers,.com,1,14,1,0,2,lawyers,0,1.602374885714131,0.25390953805177363,
lawyerszone.net,lawyerszone,.net,0,11,0,0,1,lawyers,0,6.651660509005192,0.3169749662675514,
quicklawyersapp.com,quicklawyersapp,.com,1,15,0,0,1,lawyers,0,5.338782423417499,0.5730937784343473,
truelawyersservice.com,truelawyersservice,.com,1,18,0,0,1,lawyers,0,4.828191129799829,0.5461622602261684,
lawyersmarket.net,lawyersmarket,.net,0,13,0,0,1,lawyers,0,4.840448131322094,0.23998585906080988,
directlawyersconnect2.org,directlawyersconnect2,.org,0,21,0,1,1,lawyers,0,3.295809906192242,0.5220004935373609,
lawyersbot.ai,lawyersbot,.ai,0,10,0,0,1,lawyers,0,1.9379822938150628,0.44695881975151597,
simplelawyersconnect.com,simplelawyersconnect,.com,1,20,0,0,1,lawyers,0,3.474611710945604,0.4568595265141184,
lawyersaustin.com,lawyersaustin,.com,1,13,0,0,1,lawyers,0,2.211570669095191,0.16064053018367355,
elite-lawyers.com,elite-lawyers,.com,1,13,1,0,2,lawyers,0,5.960008099486921,0.6575811422569697,
primelawyerslive.com,primelawyerslive,.com,1,16,0,0,1,lawyers,0,3.039720502118301,0.04049040053231602,
lawyersla.io,lawyersla,.io,0,9,0,0,1,lawyers,0,2.0232430249200024,0.13094886889305984,
fastlawyerslive1.com,fastlawyerslive1,.com,1,16,0,1,1,lawyers,0,2.7378378279755724,0.6208525656695888,
lawyersonline.com,lawyersonline,.com,1,13,0,0,1,lawyers,0,4.253571030349215,0.20603390888651282,
bostonlawyers1.com,bostonlawyers1,.com,1,14,0,1,1,lawyers,0,2.367335990583229,0.33092168838472585,
easylawyersnetwork.com,easylawyersnetwork,.com,1,18,0,0,1,lawyers,0,2.027224797014917,0.4109282717866628,
fastlawyersplus.com,fastlawyersplus,.com,1,15,0,0,1,lawyers,0,3.842842499073294,0.15432923310332666,
truelawyers.com,truelawyers,.com,1,11,0,0,1,lawyers,0,3.845793458033957,0.053235865054779355,
mylawyersportal.com,mylawyersportal,.com,1,15,0,0,1,lawyers,0,2.449377951022404,0.36894807575290095,
lawyershelp.com,lawyershelp,.com,1,11,0,0,1,lawyers,0,2.5027171874395804,0.32909960230516694,
lawyerssf.co,lawyerssf,.co,0,9,0,0,1,lawyers,0,3.8161038303022594,0.3013869462359249,
toplawyers1.net,toplawyers1,.net,0,11,0,1,1,lawyers,0,1.3925678195795783,0.3065197272099416,
lawyerssmart24.com,lawyerssmart24,.com,1,14,0,1,1,lawyers,0,1.4269249373211403,0.1118286614818118,
simplelawyersbot.net,simplelawyersbot,.net,0,16,0,0,1,lawyers,0,2.1574640202617097,0.3520128984121942,
directlawyersbot24.io,directlawyersbot24,.io,0,18,0,1,1,lawyers,0,2.921016607589259,0.8991421777177474,
lawyerselite.com,lawyerselite,.com,1,12,0,0,1,lawyers,0,4.001000838144391,0.2100609774487362,
toplawyerssite.com,toplawyerssite,.com,1,14,0,0,1,lawyers,0,8.046311037354409,0.20169195111468904,
lawyerslocal.ai,lawyerslocal,.ai,0,12,0,0,1,lawyers,0,5.554429813123636,0.3423945738361964,
lawyerssimple101.com,lawyerssimple101,.com,1,16,0,1,1,lawyers,0,3.016317999302059,0.3388244840630606,
smartlawyersguide.com,smartlawyersguide,.com,1,17,0,0,1,lawyers,0,3.2824505923905174,0.6215630945366487,
bestlawyersguide.org,bestlawyersguide,.org,0,16,0,0,1,lawyers,0,1.8193556159354063,0.516795617700737,
smart-lawyers-hub.io,smart-lawyers-hub,.io,0,17,1,0,3,lawyers,0,3.283441527150412,0.2740226449395401,
simplelawyerscentral.org,simplelawyerscentral,.org,0,20,0,0,1,lawyers,0,2.792130198875509,0.43603946535874755,
lawyers-network.com,lawyers-network,.com,1,15,1,0,2,lawyers,0,4.029455020636645,0.42754413593643154,
my-lawyers-ai.com,my-lawyers-ai,.com,1,13,1,0,3,lawyers,0,2.0211394446091004,0.40023922116309035,
lawyerssmart.com,lawyerssmart,.com,1,12,0,0,1,lawyers,0,4.534015218212306,0.0,
instantlawyerszone.com,instantlawyerszone,.com,1,18,0,0,1,lawyers,0,8.328166698987742,0.2813289173096812,
elitelawyersguide.org,elitelawyersguide,.org,0,17,0,0,1,lawyers,0,3.1103769073622978,0.6863461227314925,
primelawyersservice.io,primelawyersservice,.io,0,19,0,0,1,lawyers,0,4.22503283872983,0.6705854171902097,
trusted-lawyers-ai.com,trusted-lawyers-ai,.com,1,18,1,0,3,lawyers,0,5.023296517741424,0.3472218536411706,
lawyersai101.com,lawyersai101,.com,1,12,0,1,1,lawyers,0,2.6097846722263425,0.22265359344278934,
prime-lawyers.com,prime-lawyers,.com,1,13,1,0,2,lawyers,0,3.7979273703864607,0.47189966395500216,
lawyersbest.com,lawyersbest,.com,1,11,0,0,1,lawyers,0,3.3452968715163376,0.026984245031408234,
lalawyers.io,lalawyers,.io,0,9,0,0,1,lawyers,0,3.520509273545203,0.48818430437849747,
lawyerschicago.co,lawyerschicago,.co,0,14,0,0,1,lawyers,0,2.0879738159474712,0.23976653168749226,
mylawyers.com,mylawyers,.com,1,9,0,0,1,lawyers,0,3.369303695788553,0.26014354997002587,
my-lawyers-experts.net,my-lawyers-experts,.net,0,18,1,0,3,lawyers,0,4.476309679628378,0.21086641842499365,
lawyersboston360.com,lawyersboston360,.com,1,16,0,1,1,lawyers,0,7.930262717561795,0.43916081942050195,
toplawyers.com,toplawyers,.com,1,10,0,0,1,lawyers,0,5.903600952402127,0.3065814924940522,
secure-lawyers.com,secure-lawyers,.com,1,14,1,0,2,lawyers,0,12.084328821986395,0.46858273337963025,
lawyersseattle.com,lawyersseattle,.com,1,14,0,0,1,lawyers,0,2.0950794206363446,0.11906198631432123,
globallawyersworld.com,globallawyersworld,.com,1,18,0,0,1,lawyers,0,5.6035054887568,0.23126516598953098,
freelawyersteam.org,freelawyersteam,.org,0,15,0,0,1,lawyers,0,3.706192997124073,0.3716195773407943,
lawyersapp2.com,lawyersapp2,.com,1,11,0,1,1,lawyers,0,12.35278767075165,0.18214293027752232,
prime-lawyers-zone.com,prime-lawyers-zone,.com,1,18,1,0,3,lawyers,0,2.0442296694766835,0.33800652114600566,
top-lawyers-team.com,top-lawyers-team,.com,1,16,1,0,3,lawyers,0,2.0060485561221437,0.6740961486160966,
easylawyersconnect.io,easylawyersconnect,.io,0,18,0,0,1,lawyers,0,2.317211244224651,0.20682794504199514,
toplawyersapp.com,toplawyersapp,.com,1,13,0,0,1,lawyers,0,0.9283583807571619,0.5067265208052293,
local-lawyers.com,local-lawyers,.com,1,13,1,0,2,lawyers,0,2.421886996622761,0.16355795330446585,
austinlawyers.net,austinlawyers,.net,0,13,0,0,1,lawyers,0,2.105431434346574,0.44308033605484665,
instantlawyershelp1.ai,instantlawyershelp1,.ai,0,19,0,1,1,lawyers,0,3.6336449824898303,0.5671966612835908,
instantlawyersmarket.org,instantlawyersmarket,.org,0,20,0,0,1,lawyers,0,4.0757451361197,0.2935839942162736,
lawyerstoday.com,lawyerstoday,.com,1,12,0,0,1,lawyers,0,10.233866888728308,0.1430921759810871,
instantlawyerssite.io,instantlawyerssite,.io,0,18,0,0,1,lawyers,0,5.872346526336204,0.5748718860024874,
easylawyers.com,easylawyers,.com,1,11,0,0,1,lawyers,0,2.3486901895069705,0.16924927259450168,
lawyers-simple.com,lawyers-simple,.com,1,14,1,0,2,lawyers,0,1.9366335789901683,0.8193592643839143,
lawyersguide.com,lawyersguide,.com,1,12,0,0,1,lawyers,0,4.460012206465514,0.08057313992719817,
trustedlawyersai.com,trustedlawyersai,.com,1,16,0,0,1,lawyers,0,1.5035967568581778,0.23617006494518242,
modernlawyersassist.net,modernlawyersassist,.net,0,19,0,0,1,lawyers,0,9.96297039449027,0.36512439059474366,
lawyerslive.com,lawyerslive,.com,1,11,0,0,1,lawyers,0,6.737332482214285,0.10295477720545676,
lawyersai.io,lawyersai,.io,0,9,0,0,1,lawyers,0,2.5055157679617106,0.28644222771957145,
nyclawyers.io,nyclawyers,.io,0,10,0,0,1,lawyers,0,1.1878195108987237,0.7677237031305921,
lawyersmodern101.net,lawyersmodern101,.net,0,16,0,1,1,lawyers,0,7.480677961918438,0.38890155956418654,
globallawyers.io,globallawyers,.io,0,13,0,0,1,lawyers,0,3.099609366821767,0.10510496889666542,
lawyersboston.com,lawyersboston,.com,1,13,0,0,1,lawyers,0,6.977493725525976,0.11457668004476614,
lawyerscentral.com,lawyerscentral,.com,1,14,0,0,1,lawyers,0,1.2755065638976057,0.30572579103955444,
trustedlawyers.io,trustedlawyers,.io,0,14,0,0,1,lawyers,0,2.3172357453737162,0.6039472404274133,
austinlawyers2.com,austinlawyers2,.com,1,14,0,1,1,lawyers,0,3.3305791901061026,0.3415257983171243,
freelawyers.com,freelawyers,.com,1,11,0,0,1,lawyers,0,3.415037098152756,0.17817952301572254,
modernlawyershelp.com,modernlawyershelp,.com,1,17,0,0,1,lawyers,0,2.534409616734378,0.23976801249751314,
lawyersconnect.com,lawyersconnect,.com,1,14,0,0,1,lawyers,0,4.824513783279428,0.4284832409733919,
securelawyers.io,securelawyers,.io,0,13,0,0,1,lawyers,0,1.7496709512003394,0.3585410920001457,
la-lawyers.com,la-lawyers,.com,1,10,1,0,2,lawyers,0,3.0482641851527394,0.40814946136857894,
lawyersfast.net,lawyersfast,.net,0,11,0,0,1,lawyers,0,3.56861433513763,0.1705922666241948,
lawyersplus.net,lawyersplus,.net,0,11,0,0,1,lawyers,0,4.520683957534152,0.22803759867580195,
lawyersfree.com,lawyersfree,.com,1,11,0,0,1,lawyers,0,5.088427922943411,0.35033059227128593,
lawyers-app.co,lawyers-app,.co,0,11,1,0,2,lawyers,0,1.6908219047716988,0.16323647124688911,
lawyersla360.io,lawyersla360,.io,0,12,0,1,1,lawyers,0,1.3225100679773116,0.24124397156739208,
miamilawyers.com,miamilawyers,.com,1,12,0,0,1,lawyers,0,7.146381131625201,0.16124505609231876,
lawyers-best.com,lawyers-best,.com,1,12,1,0,2,lawyers,0,4.052720593953339,0.4988746454531961,
lawyersteam.com,lawyersteam,.com,1,11,0,0,1,lawyers,0,2.1189232910031084,0.5416834842079519,
bestlawyers.com,bestlawyers,.com,1,11,0,0,1,lawyers,0,8.420685054305746,0.06055401588719618,
lawyerssimple.net,lawyerssimple,.net,0,13,0,0,1,lawyers,0,3.5587337043986556,0.36594904889283275,
lawyerselite24.com,lawyerselite24,.com,1,14,0,1,1,lawyers,0,6.736754699919396,0.48329447492356825,
simplelawyerssite1.com,simplelawyerssite1,.com,1,18,0,1,1,lawyers,0,3.457380041661249,0.4709909264114299,
globallawyersapp.com,globallawyersapp,.com,1,16,0,0,1,lawyers,0,11.432369423064982,0.2847833666652757,
toplawyersnetwork.com,toplawyersnetwork,.com,1,17,0,0,1,lawyers,0,9.518188103875064,0.38143090607094915,
hotel.com,hotel,.com,1,5,0,0,1,hotel,1,2.8594277314524335,0.0,
hotel-top.net,hotel-top,.net,0,9,1,0,2,hotel,0,5.9473311372757385,0.2785457677431041,
trustedhotelservice360.com,trustedhotelservice360,.com,1,22,0,1,1,hotel,0,4.8901626747382405,0.41140266177341367,
truehotelzone.co,truehotelzone,.co,0,13,0,0,1,hotel,0,7.547217365912455,0.29421387818179,
simplehotel.com,simplehotel,.com,1,11,0,0,1,hotel,0,1.8608733558001553,0.21414465960468596,
experthotelhub360.com,experthotelhub360,.com,1,17,0,1,1,hotel,0,5.010976849341093,0.24143912798422656,
hotelseattle2.com,hotelseattle2,.com,1,13,0,1,1,hotel,0,6.265476808210401,0.5525214159305608,
experthotelsite.com,experthotelsite,.com,1,15,0,0,1,hotel,0,1.1557578871653302,0.34386265869368715,
hotelhub.com,hotelhub,.com,1,8,0,0,1,hotel,0,1.6323895001937756,0.23381002431804,
experthotel.com,experthotel,.com,1,11,0,0,1,hotel,0,0.9767355817047273,0.0159383418518362,
quickhotelpro.com,quickhotelpro,.com,1,13,0,0,1,hotel,0,2.8245693184588045,0.36107051410633906,
hotelpro24.io,hotelpro24,.io,0,10,0,1,1,hotel,0,5.106556761317793,0.36535903850850027,
hotelsmart2.io,hotelsmart2,.io,0,11,0,1,1,hotel,0,8.17772693553836,0.2730275527397942,
hotelmodern.com,hotelmodern,.com,1,11,0,0,1,hotel,0,3.4710490503395346,0.169033812504728,
trustedhotelai1.com,trustedhotelai1,.com,1,15,0,1,1,hotel,0,8.82130066949261,0.4664907327158782,
hotelpro360.ai,hotelpro360,.ai,0,11,0,1,1,hotel,0,1.4505446768013042,0.44343128324144754,
myhotelnow.com,myhotelnow,.com,1,10,0,0,1,hotel,0,1.194790117882434,0.04197340745046964,
hotelmiami1.com,hotelmiami1,.com,1,11,0,1,1,hotel,0,3.211285681103687,0.4768704063986225,
prohotelsolutions.net,prohotelsolutions,.net,0,17,0,0,1,hotel,0,4.180535169672759,0.4431499140629653,
hotel-solutions.co,hotel-solutions,.co,0,15,1,0,2,hotel,0,3.2556213589964154,0.3762820640860328,
hotelsmart.com,hotelsmart,.com,1,10,0,0,1,hotel,0,0.9603425262083007,0.08314969887716767,
la-hotel.com,la-hotel,.com,1,8,1,0,2,hotel,0,3.147246602948606,0.39784932729598965,
hoteltoday.io,hoteltoday,.io,0,10,0,0,1,hotel,0,1.5178855785710568,0.3001986531495152,
directhotelsite.net,directhotelsite,.net,0,15,0,0,1,hotel,0,4.96197342374016,0.213075458914187,
hotelaustin.com,hotelaustin,.com,1,11,0,0,1,hotel,0,4.136950605254721,0.029470554214074202,
secure-hotel.com,secure-hotel,.com,1,12,1,0,2,hotel,0,1.8890463560322597,0.31601557630290955,
simplehotelexperts.com,simplehotelexperts,.com,1,18,0,0,1,hotel,0,2.4392237406200326,0.5319259644457113,
experthotelnow.io,experthotelnow,.io,0,14,0,0,1,hotel,0,1.758518840555149,0.1879450854856427,
hotel-central.com,hotel-central,.com,1,13,1,0,2,hotel,0,3.1975744615778385,0.1448970070532626,
directhotelexperts.io,directhotelexperts,.io,0,18,0,0,1,hotel,0,5.888995220126243,0.31659791769519047,
directhotelteam.com,directhotelteam,.com,1,15,0,0,1,hotel,0,1.837791119981411,0.19034485018829098,
bostonhotel.com,bostonhotel,.com,1,11,0,0,1,hotel,0,4.492583424860402,0.21695746543425237,
hotel-chicago.com,hotel-chicago,.com,1,13,1,0,2,hotel,0,2.415352958411252,0.2697711752529826,
hotellive.com,hotellive,.com,1,9,0,0,1,hotel,0,2.063237395957732,0.031743870701928745,
nyc-hotel.com,nyc-hotel,.com,1,9,1,0,2,hotel,0,3.1136067596880994,0.20309196193259133,
freehotellive.com,freehotellive,.com,1,13,0,0,1,hotel,0,1.7839938851552348,0.33075033524777475,
hotelconnect360.io,hotelconnect360,.io,0,15,0,1,1,hotel,0,2.381690231178939,0.3321448707218459,
hotelteam2.com,hotelteam2,.com,1,10,0,1,1,hotel,0,1.6181334028203889,0.12726308168623351,
hotelinstant.com,hotelinstant,.com,1,12,0,0,1,hotel,0,10.792323342276314,0.4113153007486804,
primehotel.com,primehotel,.com,1,10,0,0,1,hotel,0,3.3911128137986015,0.4526299076483281,
quickhotelnow.com,quickhotelnow,.com,1,13,0,0,1,hotel,0,2.181831573106274,0.4010442695472419,
hotelboston.com,hotelboston,.com,1,11,0,0,1,hotel,0,3.7749530534087037,0.4111000754079502,
fast-hotel-app.io,fast-hotel-app,.io,0,14,1,0,3,hotel,0,3.1037255187881594,0.592565662325653,
primehotellive.io,primehotellive,.io,0,14,0,0,1,hotel,0,2.907862398466007,0.22477351942158474,
hotelonline.io,hotelonline,.io,0,11,0,0,1,hotel,0,4.799443722374931,0.16625533945979082,
easyhotelplus.com,easyhotelplus,.com,1,13,0,0,1,hotel,0,5.230488232574015,0.21089827424082228,
fasthotel101.com,fasthotel101,.com,1,12,0,1,1,hotel,0,2.415000058754892,0.13984641305917692,
elitehoteltoday.com,elitehoteltoday,.com,1,15,0,0,1,hotel,0,2.3502202698467474,0.41526918524386613,
prohotelpro.com,prohotelpro,.com,1,11,0,0,1,hotel,0,2.815018917193931,0.21008389072942615,
truehotel.com,truehotel,.com,1,9,0,0,1,hotel,0,0.8343079511110773,0.04819144927593578,
hotelnow.net,hotelnow,.net,0,8,0,0,1,hotel,0,1.3376112349944267,0.14804265504060737,
seattlehotel.com,seattlehotel,.com,1,12,0,0,1,hotel,0,7.539263969416059,0.17850653594444826,
hotelteam24.com,hotelteam24,.com,1,11,0,1,1,hotel,0,8.90827507175683,0.1574451975436805,
prohotelai101.com,prohotelai101,.com,1,13,0,1,1,hotel,0,2.8593043937084635,0.492939575345648,
smarthotelcentral.com,smarthotelcentral,.com,1,17,0,0,1,hotel,0,4.692353072405807,0.10286908821037172,
localhotelapp.com,localhotelapp,.com,1,13,0,0,1,hotel,0,4.001823341870626,0.5979663040804742,
hotelassist.net,hotelassist,.net,0,11,0,0,1,hotel,0,21.05900974769744,0.2887972483253837,
hotelmiami2.ai,hotelmiami2,.ai,0,11,0,1,1,hotel,0,6.499628015378953,0.4506090205236549,
directhotel.com,directhotel,.com,1,11,0,0,1,hotel,0,3.074829477076472,0.12867047771780898,
globalhotelnow.com,globalhotelnow,.com,1,14,0,0,1,hotel,0,1.8713792683340564,0.2708439020891906,
hotelfree2.com,hotelfree2,.com,1,10,0,1,1,hotel,0,1.2663417194105633,0.5050454416323734,
hotel-seattle.com,hotel-seattle,.com,1,13,1,0,2,hotel,0,3.751208975608614,0.4915006702707282,
quick-hotel-solutions.com,quick-hotel-solutions,.com,1,21,1,0,3,hotel,0,2.1089486492859972,0.45052172206026025,
hotelpro.com,hotelpro,.com,1,8,0,0,1,hotel,0,1.4143184782289386,0.1634842581188448,
hotelnetwork1.io,hotelnetwork1,.io,0,13,0,1,1,hotel,0,2.2525350468168184,0.43405889046444457,
simplehotelassist.io,simplehotelassist,.io,0,17,0,0,1,hotel,0,1.7351106695199165,0.5374550832803695,
hotelbest.com,hotelbest,.com,1,9,0,0,1,hotel,0,9.13656944754074,0.41027288343167784,
hotel-fast.com,hotel-fast,.com,1,10,1,0,2,hotel,0,5.634925092628024,0.1742971522074133,
hotelconnect.net,hotelconnect,.net,0,12,0,0,1,hotel,0,3.3042727880179616,0.26729374675161066,
hotelsf1.com,hotelsf1,.com,1,8,0,1,1,hotel,0,8.068491059580445,0.17943977977649636,
hotellocal.com,hotellocal,.com,1,10,0,0,1,hotel,0,3.4778732940952835,0.0,
hotelhelp.net,hotelhelp,.net,0,9,0,0,1,hotel,0,1.9802626337200244,0.3325943849849948,
quick-hotel-portal.co,quick-hotel-portal,.co,0,18,1,0,3,hotel,0,8.280260641649315,0.29781376314659735,
lahotel.com,lahotel,.com,1,7,0,0,1,hotel,0,4.587549604126294,0.4967570838715248,
hotelexperts.com,hotelexperts,.com,1,12,0,0,1,hotel,0,1.7818502797194764,0.29336910070598937,
hotelsite.io,hotelsite,.io,0,9,0,0,1,hotel,0,2.9617988198075516,0.3680175498787194,
primehotelbot.co,primehotelbot,.co,0,13,0,0,1,hotel,0,1.9633045490628196,0.13587171432639877,
directhotelai.com,directhotelai,.com,1,13,0,0,1,hotel,0,1.4481981976420955,0.3527214375306599,
easyhotelportal.net,easyhotelportal,.net,0,15,0,0,1,hotel,0,5.787535356562633,0.44611801429345316,
hotel-network.com,hotel-network,.com,1,13,1,0,2,hotel,0,10.44005639523231,0.4070293920938309,
tophotelgroup360.com,tophotelgroup360,.com,1,16,0,1,1,hotel,0,1.4345618272340592,0.29899602702125594,
tophotelcentral.com,tophotelcentral,.com,1,15,0,0,1,hotel,0,4.654253543488863,0.5164959647065349,
nychotel.org,nychotel,.org,0,8,0,0,1,hotel,0,2.24704149196546,0.06540331691109426,
localhotel.com,localhotel,.com,1,10,0,0,1,hotel,0,2.47867655297255,0.27906338324243907,
onlinehotelteam.com,onlinehotelteam,.com,1,15,0,0,1,hotel,0,2.326962212471505,0.06285606191991155,
experthotelapp.com,experthotelapp,.com,1,14,0,0,1,hotel,0,1.9770494137626988,0.19389561839327896,
chicagohotel2.com,chicagohotel2,.com,1,13,0,1,1,hotel,0,3.4181961717365104,0.6095522363368516,
truehotelapp.com,truehotelapp,.com,1,12,0,0,1,hotel,0,2.0166342929303047,0.11841568268763661,
hotelaustin2.com,hotelaustin2,.com,1,12,0,1,1,hotel,0,3.905063699567809,0.14650804107154994,
miamihotel.com,miamihotel,.com,1,10,0,0,1,hotel,0,3.2215323592729646,0.3392234966252495,
chicagohotel.com,chicagohotel,.com,1,12,0,0,1,hotel,0,2.87666366185449,0.44763985267466977,
fasthotelsite.io,fasthotelsite,.io,0,13,0,0,1,hotel,0,1.9260317588445224,0.20177220828098788,
instanthotelnow.com,instanthotelnow,.com,1,15,0,0,1,hotel,0,2.3488766712999,0.721271005700039,
hotelzone.com,hotelzone,.com,1,9,0,0,1,hotel,0,5.223850300700332,0.11816929257915564,
hotelmy.org,hotelmy,.org,0,7,0,0,1,hotel,0,4.484156078939715,0.46178386856863707,
hotelbot.com,hotelbot,.com,1,8,0,0,1,hotel,0,1.8468229770500486,0.23882525095192714,
hotel-simple.com,hotel-simple,.com,1,12,1,0,2,hotel,0,3.5240094273596245,0.3207970824406844,
hotelfast.com,hotelfast,.com,1,9,0,0,1,hotel,0,5.2113152651146075,0.2280395542910702,
